GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - Less than $100,Margin of Error; Total: - Less than $100,Estimate; Total: - $100 to $149,Margin of Error; Total: - $100 to $149,Estimate; Total: - $150 to $199,Margin of Error; Total: - $150 to $199,Estimate; Total: - $200 to $249,Margin of Error; Total: - $200 to $249,Estimate; Total: - $250 to $299,Margin of Error; Total: - $250 to $299,Estimate; Total: - $300 to $349,Margin of Error; Total: - $300 to $349,Estimate; Total: - $350 to $399,Margin of Error; Total: - $350 to $399,Estimate; Total: - $400 to $449,Margin of Error; Total: - $400 to $449,Estimate; Total: - $450 to $499,Margin of Error; Total: - $450 to $499,Estimate; Total: - $500 to $549,Margin of Error; Total: - $500 to $549,Estimate; Total: - $550 to $599,Margin of Error; Total: - $550 to $599,Estimate; Total: - $600 to $649,Margin of Error; Total: - $600 to $649,Estimate; Total: - $650 to $699,Margin of Error; Total: - $650 to $699,Estimate; Total: - $700 to $749,Margin of Error; Total: - $700 to $749,Estimate; Total: - $750 to $799,Margin of Error; Total: - $750 to $799,Estimate; Total: - $800 to $899,Margin of Error; Total: - $800 to $899,Estimate; Total: - $900 to $999,Margin of Error; Total: - $900 to $999,"Estimate; Total: - $1,000 to $1,249","Margin of Error; Total: - $1,000 to $1,249","Estimate; Total: - $1,250 to $1,499","Margin of Error; Total: - $1,250 to $1,499","Estimate; Total: - $1,500 to $1,999","Margin of Error; Total: - $1,500 to $1,999","Estimate; Total: - $2,000 to $2,499","Margin of Error; Total: - $2,000 to $2,499","Estimate; Total: - $2,500 to $2,999","Margin of Error; Total: - $2,500 to $2,999","Estimate; Total: - $3,000 to $3,499","Margin of Error; Total: - $3,000 to $3,499","Estimate; Total: - $3,500 or more","Margin of Error; Total: - $3,500 or more"
1400000US06037239320,06037239320,"Census Tract 2393.20, Los Angeles County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06037239330,06037239330,"Census Tract 2393.30, Los Angeles County, California",9,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,14,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06037239501,06037239501,"Census Tract 2395.01, Los Angeles County, California",15,17,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,6,9,0,12,0,12,0,12,0,12,0,12,9,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06037239502,06037239502,"Census Tract 2395.02, Los Angeles County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06037239601,06037239601,"Census Tract 2396.01, Los Angeles County, California",35,32,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,24,27,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06037239602,06037239602,"Census Tract 2396.02, Los Angeles County, California",37,29,0,12,0,12,0,12,0,12,0,12,12,19,0,12,0,12,0,12,8,13,0,12,0,12,0,12,0,12,0,12,0,12,8,12,0,12,9,13,0,12,0,12,0,12,0,12,0,12
1400000US06037239701,06037239701,"Census Tract 2397.01, Los Angeles County, California",12,18,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,12,18,0,12,0,12,0,12,0,12,0,12
1400000US06037239702,06037239702,"Census Tract 2397.02, Los Angeles County, California",13,21,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,21,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06037239801,06037239801,"Census Tract 2398.01, Los Angeles County, California",49,33,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,15,22,0,12,15,17,11,14,8,14,0,12,0,12,0,12,0,12
1400000US06037239802,06037239802,"Census Tract 2398.02, Los Angeles County, California",14,23,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,14,23,0,17,0,17,0,17,0,17,0,17
1400000US06037240010,06037240010,"Census Tract 2400.10, Los Angeles County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06037240020,06037240020,"Census Tract 2400.20, Los Angeles County, California",0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
1400000US06037240200,06037240200,"Census Tract 2402, Los Angeles County, California",35,35,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,11,19,0,17,0,17,0,17,0,17,0,17,9,15,15,24,0,17,0,17,0,17,0,17,0,17
1400000US06037240300,06037240300,"Census Tract 2403, Los Angeles County, California",104,70,19,29,0,12,0,12,0,12,0,12,30,42,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,27,0,12,17,26,0,12,0,12,22,36,0,12,0,12,0,12,0,12,0,12
1400000US06037240401,06037240401,"Census Tract 2404.01, Los Angeles County, California",46,50,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,28,42,18,28,0,17,0,17,0,17,0,17,0,17
1400000US06037240402,06037240402,"Census Tract 2404.02, Los Angeles County, California",29,35,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,23,16,26,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06037240500,06037240500,"Census Tract 2405, Los Angeles County, California",45,41,0,17,0,17,0,17,0,17,0,17,0,17,0,17,15,23,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,15,25,0,17,15,23,0,17,0,17,0,17,0,17
1400000US06037240600,06037240600,"Census Tract 2406, Los Angeles County, California",38,42,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,19,31,0,17,0,17,0,17,0,17,0,17,19,29,0,17,0,17,0,17,0,17
1400000US06037240700,06037240700,"Census Tract 2407, Los Angeles County, California",13,23,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,13,23,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
1400000US06037240800,06037240800,"Census Tract 2408, Los Angeles County, California",17,18,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,13,0,12,0,12,0,12,0,12,0,12,0,12,9,13,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06037240900,06037240900,"Census Tract 2409, Los Angeles County, California",80,70,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,29,47,0,17,0,17,22,34,8,12,21,37,0,17,0,17,0,17,0,17,0,17
1400000US06037241001,06037241001,"Census Tract 2410.01, Los Angeles County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06037241002,06037241002,"Census Tract 2410.02, Los Angeles County, California",13,20,0,12,0,12,0,12,0,12,0,12,0,12,13,20,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06037241110,06037241110,"Census Tract 2411.10, Los Angeles County, California",35,25,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,12,0,12,0,12,0,12,9,14,18,18,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06037241120,06037241120,"Census Tract 2411.20, Los Angeles County, California",25,31,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,25,31,0,17,0,17,0,17
1400000US06037241201,06037241201,"Census Tract 2412.01, Los Angeles County, California",17,21,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,7,12,0,12,0,12,10,17,0,12,0,12,0,12,0,12,0,12
1400000US06037241202,06037241202,"Census Tract 2412.02, Los Angeles County, California",79,58,26,38,0,12,0,12,0,12,17,24,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,19,30,0,12,0,12,17,28,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06037241300,06037241300,"Census Tract 2413, Los Angeles County, California",38,29,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,15,0,12,0,12,9,15,0,12,10,15,0,12,10,15,0,12,0,12,0,12,0,12,0,12
1400000US06037241400,06037241400,"Census Tract 2414, Los Angeles County, California",60,33,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,14,0,12,0,12,10,19,0,12,9,15,0,12,0,12,9,14,10,16,0,12,13,19,0,12,0,12,0,12,0,12
1400000US06037242000,06037242000,"Census Tract 2420, Los Angeles County, California",9,15,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,15,0,12,0,12,0,12
1400000US06037242100,06037242100,"Census Tract 2421, Los Angeles County, California",9,16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,16,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06037242200,06037242200,"Census Tract 2422, Los Angeles County, California",29,33,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,29,33,0,17,0,17,0,17,0,17
1400000US06037242300,06037242300,"Census Tract 2423, Los Angeles County, California",47,55,23,39,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,24,39,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06037242600,06037242600,"Census Tract 2426, Los Angeles County, California",34,37,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,17,26,0,12,0,12,0,12,0,12,17,28,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06037242700,06037242700,"Census Tract 2427, Los Angeles County, California",9,16,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,9,16,0,17,0,17,0,17,0,17,0,17,0,17,0,17
1400000US06037243000,06037243000,"Census Tract 2430, Los Angeles County, California",35,39,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,16,27,0,17,0,17,0,17,0,17,19,29,0,17,0,17,0,17,0,17,0,17,0,17
1400000US06037243100,06037243100,"Census Tract 2431, Los Angeles County, California",39,42,21,32,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,18,29,0,17,0,17,0,17
1400000US06037261101,06037261101,"Census Tract 2611.01, Los Angeles County, California",22,34,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,22,34,0,12,0,12,0,12,0,12
1400000US06037261102,06037261102,"Census Tract 2611.02, Los Angeles County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06037261200,06037261200,"Census Tract 2612, Los Angeles County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06037262100,06037262100,"Census Tract 2621, Los Angeles County, California",34,43,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,34,43
1400000US06037262200,06037262200,"Census Tract 2622, Los Angeles County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06037262301,06037262301,"Census Tract 2623.01, Los Angeles County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06037262302,06037262302,"Census Tract 2623.02, Los Angeles County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06037262303,06037262303,"Census Tract 2623.03, Los Angeles County, California",27,42,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,27,42,0,12,0,12
1400000US06037262400,06037262400,"Census Tract 2624, Los Angeles County, California",18,28,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,18,28,0,12,0,12
1400000US06037262501,06037262501,"Census Tract 2625.01, Los Angeles County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06037262601,06037262601,"Census Tract 2626.01, Los Angeles County, California",24,35,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,24,35,0,12,0,12,0,12,0,12
1400000US06037262604,06037262604,"Census Tract 2626.04, Los Angeles County, California",0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
1400000US06037262704,06037262704,"Census Tract 2627.04, Los Angeles County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06037262706,06037262706,"Census Tract 2627.06, Los Angeles County, California",8,13,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,13,0,12
1400000US06037262802,06037262802,"Census Tract 2628.02, Los Angeles County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06037264000,06037264000,"Census Tract 2640, Los Angeles County, California",17,29,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,17,29,0,12,0,12,0,12,0,12
1400000US06037264102,06037264102,"Census Tract 2641.02, Los Angeles County, California",50,55,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,25,39,0,12,25,41,0,12,0,12,0,12
1400000US06037264103,06037264103,"Census Tract 2641.03, Los Angeles County, California",27,43,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,27,43,0,12,0,12,0,12
1400000US06037264301,06037264301,"Census Tract 2643.01, Los Angeles County, California",78,87,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,38,63,40,64,0,17,0,17,0,17,0,17,0,17
1400000US06037264302,06037264302,"Census Tract 2643.02, Los Angeles County, California",153,97,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,50,64,0,17,41,67,62,73
1400000US06037265100,06037265100,"Census Tract 2651, Los Angeles County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06037265201,06037265201,"Census Tract 2652.01, Los Angeles County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06037265202,06037265202,"Census Tract 2652.02, Los Angeles County, California",276,149,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,44,72,0,12,44,71,56,71,0,12,132,122,0,12
1400000US06037265301,06037265301,"Census Tract 2653.01, Los Angeles County, California",0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19
1400000US06037265303,06037265303,"Census Tract 2653.03, Los Angeles County, California",134,87,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,19,32,18,29,20,31,20,32,57,53,0,12
1400000US06037265304,06037265304,"Census Tract 2653.04, Los Angeles County, California",38,43,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,20,32,0,12,18,28,0,12
1400000US06037265305,06037265305,"Census Tract 2653.05, Los Angeles County, California",212,114,0,12,0,12,0,12,0,12,0,12,30,48,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,30,48,31,51,59,68,62,69,0,12,0,12
1400000US06037265410,06037265410,"Census Tract 2654.10, Los Angeles County, California",22,26,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,17,25,0,12,5,9,0,12,0,12,0,12
1400000US06037265420,06037265420,"Census Tract 2654.20, Los Angeles County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06037265510,06037265510,"Census Tract 2655.10, Los Angeles County, California",72,80,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,38,60,0,12,0,12,0,12,34,54
1400000US06037265520,06037265520,"Census Tract 2655.20, Los Angeles County, California",127,118,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,44,74,83,95,0,12,0,12,0,12
1400000US06037265601,06037265601,"Census Tract 2656.01, Los Angeles County, California",34,42,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,26,41,0,12,0,12,8,13,0,12
1400000US06037265602,06037265602,"Census Tract 2656.02, Los Angeles County, California",106,103,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,106,103,0,12,0,12
1400000US06037265700,06037265700,"Census Tract 2657, Los Angeles County, California",46,75,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,46,75,0,17,0,17,0,17,0,17,0,17,0,17
1400000US06037267100,06037267100,"Census Tract 2671, Los Angeles County, California",0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
1400000US06037267200,06037267200,"Census Tract 2672, Los Angeles County, California",60,78,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,47,74,0,17,13,22
1400000US06037267300,06037267300,"Census Tract 2673, Los Angeles County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06037267402,06037267402,"Census Tract 2674.02, Los Angeles County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06037267403,06037267403,"Census Tract 2674.03, Los Angeles County, California",16,25,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,16,25,0,12
1400000US06037267404,06037267404,"Census Tract 2674.04, Los Angeles County, California",36,46,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,13,28,44,0,12,0,12
1400000US06037267501,06037267501,"Census Tract 2675.01, Los Angeles County, California",0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
1400000US06037267502,06037267502,"Census Tract 2675.02, Los Angeles County, California",47,51,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,24,37,23,36,0,12,0,12,0,12,0,12,0,12
1400000US06037267600,06037267600,"Census Tract 2676, Los Angeles County, California",28,43,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,28,43,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06037267700,06037267700,"Census Tract 2677, Los Angeles County, California",18,28,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,18,28,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06037267800,06037267800,"Census Tract 2678, Los Angeles County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06037267901,06037267901,"Census Tract 2679.01, Los Angeles County, California",55,61,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,28,45,0,12,27,43
1400000US06037267902,06037267902,"Census Tract 2679.02, Los Angeles County, California",98,80,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,25,39,0,12,24,41,24,39,0,12,0,12,25,40,0,12,0,12
1400000US06037269000,06037269000,"Census Tract 2690, Los Angeles County, California",0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17
1400000US06037269100,06037269100,"Census Tract 2691, Los Angeles County, California",114,88,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,13,32,49,27,43,27,34,19,34,0,12,0,12
1400000US06037269300,06037269300,"Census Tract 2693, Los Angeles County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06037269500,06037269500,"Census Tract 2695, Los Angeles County, California",20,32,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,20,32,0,12,0,12
1400000US06037269601,06037269601,"Census Tract 2696.01, Los Angeles County, California",46,48,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,19,25,0,12,0,12,27,45,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06037269602,06037269602,"Census Tract 2696.02, Los Angeles County, California",63,56,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,25,41,4,13,0,12,34,41,0,12,0,12,0,12,0,12
1400000US06037269700,06037269700,"Census Tract 2697, Los Angeles County, California",64,60,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,17,28,0,12,0,12,0,12,0,12,0,12,0,12,0,12,24,39,0,12,23,36,0,12,0,12,0,12,0,12
1400000US06037269800,06037269800,"Census Tract 2698, Los Angeles County, California",67,60,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,67,60,0,12,0,12,0,12,0,12
1400000US06037269903,06037269903,"Census Tract 2699.03, Los Angeles County, California",124,81,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,25,35,32,41,28,45,39,44,0,12,0,12
